1,1,,2005,2000
2,1,,2006,2000
3,1,,2007,2000
4,1,,2008,2000
5,1,,2009,2000
6,1,,2010,2010
7,1,,2011,2010
8,1,,2012,2010
9,1,,2013,2010
10,1,,2014,2010
11,1,,2015,2010
12,1,,2016,2010
13,1,,2017,2010
14,1,,2018,2010
15,1,,2019,2010
16,1,,2020,2020
