1,7.56037473678589,,,,,4.36732149,0.5,98.2576578926477,,,89.5496841580004,,,53.17255399,19.97214821,15.77616019
2,100,,,,,9.03540611,100,73.381950838965,75.745137887563,3.1,54.3060398586636,,,99.23464422,99.80519484,
3,98.581428527832,,,,,5.38635683,95.300003,53.2796065954686,98.8900532883556,1.72,41.2033637248275,,,95.15500125,81.80364137,
4,98.932728,,,,,5.83612156,85.400002,79.1496918903723,88.6381756796909,1.05,68.6279852238666,30000000,1321300000,93.09668937,81.27377788,
5,18.3155632019043,,,,,5.19515705,0.80000001,87.2656953208128,,0.3,73.4192659199679,,,57.72131008,22.18828766,
6,4.95550727844238,,,,,4.84111404,2.5999999,69.1878899159503,,0.4,65.0304857322065,,,41.14046577,10.0540648,14.6701275
7,93.0115737915039,,,,,3.15972233,68,69.4935038310908,81.8133037575854,2.1,55.8398804582521,241600000,,95.89888739,93.83781676,
8,99.885561701316,,,,,6.3461585,93.400002,76.6815721860821,83.2777787000839,8.68,59.1544306565353,100000000,,97.30967538,95.16873466,
9,100,,,,,14.60504532,100,82.3148664891859,86.018535392161,3.2,67.2647694903827,,,98.8536874,99.8817868,
10,7.80516932525804,,,,,4.44105434,0.5,97.529706840135,,1.2,90.6716397390119,,,52.03638593,19.54504402,15.78450479
11,100,,,,,9.34210205,100,73.6677905669883,74.5630719142971,3.02,54.4190263896072,,,99.23461957,99.75033789,
12,98.4,,,,,5.29366922,95.699997,53.9025206156924,98.8111357532398,1.72,41.4366001594049,,,95.34517093,82.53041127,
13,99.11416,,,,,5.65525532,85.599998,77.6079408168006,89.1073508492478,1.02,67.263517319189,53100000,2744430000,93.71099729,82.07830717,
14,16.6,,,,,5.45588827,0.80000001,82.9263350866461,,,69.6640951351184,,,59.3986537,23.5713536,
15,5.27909755706787,,,,,4.86643219,2.5,78.5514652620599,,,73.9782222572652,,,41.45868775,10.09345288,14.68086719
16,99.146201481454,14.6843926602607,53.9879360889706,43.2824261721777,,3.09970856,69.400002,67.9534211900897,81.5614334816661,,54.4511587444963,18800000,,96.27914601,94.13753606,
17,100,50.7400935062883,70.0571477777839,47.4456339716821,6.04397130649015,6.41695166,93.5,78.2010484621729,82.0025216600054,8.73,60.5531151219961,,,96.86897347,95.40403789,
18,100,,,,,14.71834183,100,82.1607547245049,85.626472526822,3.18,67.155243980285,,,98.86083682,99.88154042,
19,8.40559864044189,,,,,4.7185154,0.5,98.662994861029,,,92.2961281338074,,,50.91298716,19.12489271,15.79433057
20,100,,,,,9.44500446,100,73.9786772815436,74.7355837888856,2.96,54.7281416781816,,,99.23549716,99.69595411,
21,98.7598114013672,,,,,5.06425858,96.099998,50.9023376775737,98.8962223468227,1.72,41.42524054059,,,95.52631238,83.23447282,
22,98.1106262207031,,,,,5.76644516,85.599998,77.5709149395924,88.9004846971326,1.06,67.1655337966109,306500000,6146400000,94.32032157,82.87293106,
23,21.7350025177002,,,,,5.25303316,0.80000001,84.4713868811702,,,70.525627689416,,,61.07583771,24.982076,
24,5.59963703155518,,,,,4.34312963,2.4000001,73.408839525799,,,67.4091856490125,,,41.7757177,10.13347221,14.69193207
25,94.2364654541016,,,,,3.19277525,71,66.4743489666109,81.1523351475608,,52.5484004992783,,,96.6510406,94.4425781,
26,99.8,,,,,6.01705217,93.800003,77.685573008337,81.3841920995732,8.72,60.6517588729154,,,96.4248811,95.63792388,
27,100,,,,,14.93882084,100,82.6546002443826,85.614705182945,3.14,67.4418026912649,,,98.86794461,99.88129549,
28,7.48,,,,,4.08699083,0.5,99.7018086518345,,,92.6494162373743,,,49.80146369,18.71102897,15.80556857
29,100,,,,,9.60709858,100,74.1807681166417,75.0760026838519,2.85,54.4613286341911,,,99.23607708,99.6414571,
30,98.8506622314453,,,,,5.29006815,96.199997,51.713109878373,99.573039155522,1.38,41.6603977552445,,,95.70103951,83.9222185,
31,98.914037,50.4691966625646,60.9598469210057,15.6260035444029,,5.69886971,85.5,77.6621568488947,89.6952919944448,1.03,66.9326379675258,38900000,905080000,94.90809059,83.65830449,
32,23.4463806152344,,,,,5.04372358,0.89999998,88.5806657507325,,0.6,73.0895052039901,,,62.75344835,26.42048985,
33,5.92336130142212,,,,,4.0595479,2.5,73.0216304298911,,,66.7548609993177,,,42.09069088,10.1737152,14.70267215
34,94.8505630493164,,,,,3.45933914,72.099998,67.9813461085375,80.5707908532285,,53.6393951166224,,,97.01439615,94.75302481,
35,100,,,,,5.49728012,94,80.2595630483469,80.850749663177,8.75,63.2860290325478,102000000,,95.97741904,95.87044468,
36,100,,,,,15.2670145,100,84.3040470570109,84.968221692611,3.13,68.3082274414185,,,98.87501291,99.8810546,
37,9.26356315612793,,,,,4.81901073,0.40000001,94.0315404267924,,,86.8471503976237,,,48.70127688,18.30308525,16.22797257
38,100,,,,,10.71716499,100,79.5375139849325,75.0660005129962,2.8,57.5729284798776,,,99.23635504,99.5868457,
39,99.71,,,,,6.50478983,96.5,55.6779035827487,99.5555791284382,1.38,44.4955836322457,,,95.87159996,84.59905908,
40,98.4097290039063,,,,,6.12978458,85.300003,77.745513217088,90.5794907288493,1.02,65.8285493713556,288500000,1738540000,95.36710258,84.43419231,
41,24.0308958348372,1.30579913373027,1.30579913373027,,,5.22657919,0.89999998,84.9956375114067,,,70.4399139683828,,,64.42945867,27.88463013,
42,6.256507396698,,,,,4.44166517,2.4000001,76.601676557001,,,69.0085563149357,,,42.40402243,10.25719015,15.5800317
43,98.96,14.8098525322394,70.5022272356547,63.8934167758979,,3.61939621,73.199997,69.0458321008479,80.1335424858594,,53.0657801951346,,,97.36888549,95.06909558,
44,100,,,,,6.60771894,94.199997,84.5501044304265,78.9707052339806,9.4,65.1096783458389,,130000000,95.52660604,96.10154936,
45,100,,,,,16.23350334,100,85.297973066077,84.1542537153329,3.08,68.4563903984184,,,98.88203953,99.88081511,
46,9.8,,,,,3.8270402,0.40000001,89.9263853332855,,,82.2902026332322,,,47.61218174,17.90095157,16.65721119
47,100,,,,,10.69585419,100,78.473823651928,75.3853926921305,2.78,56.9983661915697,,,99.23634886,99.53213067,
48,99.6473236083984,,,,,6.69382286,96.5,53.7265486233481,99.4448998837684,1.74,42.9220084536716,,,96.03812638,85.26534226,
49,99.236696,50.5116870359452,71.0035270778168,31.9919338109887,,5.73688889,85,77.1207375425932,90.4950889745985,1.05,65.3493742339646,793000000,1099400000,95.82133427,85.20102819,
50,26.9036388397217,,,,,4.67865038,0.89999998,88.2852118354929,,0.1,72.597566354991,,,66.10227438,29.37283026,
51,6.4,,,,,4.06023169,2.4000001,72.2204407784901,,,65.4851492576344,,,42.72317538,10.35163901,16.46151145
52,99.7,,,,,3.39009833,74.5,67.9763456171249,79.9930566926308,2.1,52.1755305836478,,,97.7144676,95.39077552,84.70167328
53,100,,,,,6.8122654,94.5,84.4442857971506,80.4538000297851,9.38,64.7775938460715,,,95.07439751,96.32799929,
54,100,,,,,16.25922203,100,85.1871470342382,84.1505880660269,3.05,68.4379663468082,,,98.97895208,99.86076619,
55,10.3107233047485,,,,,3.87377,0.40000001,90.6098323956215,,1,83.4621236386931,,,46.5333209,17.50401223,17.09402234
56,100,,,,,10.40052414,100,77.0486166500288,74.6917469799152,2.8,55.9027497896072,,,99.23589396,99.47721571,
57,99.691032409668,,,,,6.57423449,96.800003,53.0126846700756,99.4171285686722,1.74,43.390098664586,,,96.2006052,85.92104068,
58,99.064094543457,,,,,5.51883602,84.800003,76.5837777563225,90.4646096964222,1.04,64.8066946508777,267900000,2729100000,96.27120298,85.95971004,89.66001526
59,28.6619892120361,,,,,4.01483822,0.80000001,88.7377531646758,,,69.9445894947508,,,67.7713115,30.88418517,
60,8.98,2.47797179203433,2.97436895449589,0.572243024437504,,3.91046619,2.4000001,74.4544283124471,,,67.970621454324,,,43.04789724,10.45771327,17.34618878
61,99.3592834472656,14.4781438002271,68.8582866346793,62.5830941222476,,3.56825471,75,69.1027235921127,80.1938891061772,,52.9609426309903,,,98.04012068,95.72517684,84.73123772
62,100,51.8699151718461,72.0423631946123,48.9866824523114,3.44978275051836,6.81617689,94.699997,85.5487563538688,79.55403601909,9.05,67.8571693282873,,,94.62045463,96.55389847,
63,100,,,,,16.1985054,100,84.9933991761527,83.714052768764,2.97,68.8357804177491,,,99.07488707,99.84103269,
64,10.8942823410034,,,,,3.94020414,0.5,99.1252074618376,,,88.20532147904,,,45.46442793,17.11216037,17.53932515
65,100,,,,,10.50637913,100,77.078160359675,74.4394791451663,2.79,56.0203151808363,,,99.23432608,99.42171918,
66,99.7168426513672,,,,,6.58410263,96.900002,57.1262345158714,99.3246848920271,1.5,47.6676924805518,,,96.35822831,86.56428183,
67,99.111637,46.9576339223196,72.2302158924971,37.0473246517608,,5.66522121,84.599998,76.671296786128,91.0569958148799,1.03,64.724562804609,42300000,1593240000,96.71644433,86.70980432,89.68317442
68,25.6,,,,,3.7521615,0.80000001,86.2248518660781,,,70.7404177345113,,,69.43601741,32.41780818,
69,7.85926008224487,,,,,3.85607743,2.7,72.5392469258321,,,65.6631016802883,,,43.37833546,10.57634299,18.23340101
70,99.1086235489221,,,,,3.5229404,76,69.6213797433137,80.1621366082619,,53.2683970387807,,,98.35799726,96.06462166,84.75746196
71,99.8674911660777,51.0860670824292,71.3867056286272,49.516791902897,3.7259255812174,7.11665535,94.699997,88.242446007665,79.2576090487236,8.91,69.3024996299078,,,94.16476498,96.77928739,
72,100,,,,,16.17543411,100,83.7364749410783,83.4371776188128,2.93,68.2061986017563,,,99.16968809,99.82162867,
73,11.45654296875,,,,,4.95162487,0.40000001,100.938053965932,,,83.5788488400903,,,44.40493428,16.72504183,17.99396169
74,100,,,,,10.40513706,100,76.6651999817059,73.1735157237361,2.72,55.9608652705298,,,99.23268617,99.36619078,
75,99.83,,,,,5.93868208,96.900002,54.8068330921631,98.9588877581303,1.5,45.5698805571986,,,96.51144689,87.19617339,
76,99.2320251464844,,,,,5.80923605,84.599998,78.6601873876921,90.5710453808104,1.03,66.4688000952151,140550000,3740500000,97.15725463,87.45178303,89.70633655
77,32.2556457519531,,,,,3.96750712,0.89999998,95.6136630502587,,,78.7356128527221,,,71.09585561,33.9728243,
78,8.11584758758545,,,,,4.06645155,2.5999999,76.2651855012687,,,68.3410282308801,,,43.71380254,10.70797494,19.12193481
79,99.4270629882813,14.3687048445181,65.3972927553144,59.3332646830739,,3.45313334,76.599998,68.9157345190822,80.6669969491399,,52.5522490704334,,,98.67060441,96.40752741,84.78372605
80,100,51.0589200844259,71.712737139626,48.0739594105167,3.20097000710568,6.94155264,94.900002,91.781143093947,78.2318522496021,8.8,72.8831903705168,,,94.02839715,97.00416198,
81,100,,,,,16.06451797,100,82.7899782579614,82.9405096870129,2.89,67.701102746327,,,99.26337949,99.80256859,
82,12.0521411895752,,,,,4.91660213,0.40000001,97.7527261222474,,,82.2217923037951,,,43.35400275,16.34208325,18.45862999
83,100,,,,,10.24852657,100,76.0628744240931,73.1928743182183,2.67,55.7963142959261,,,99.23098502,99.31064352,
84,100,,,,,6.75900412,96.900002,56.5912761618161,99.0225805453018,1.5,46.3151291570849,,,96.66106245,87.81861536,
85,99.172928,41.8890606838191,65.6829650853581,32.5256501084653,,5.55341005,84.599998,78.0555160253897,90.2784899713522,1.03,65.8605540410467,1046500000,629400000,97.5936259,88.18573213,89.72949429
86,34.0846214294434,,,,,4.48156309,0.89999998,95.3667758244178,,,79.1102461329409,,,72.75061136,35.54860433,16.17723713
87,8.4057731628418,,,,,4.27316856,2.8,74.5440862858176,,,68.3182569084034,,,44.05402607,10.85331183,20.0108734
88,99.483642578125,,,,,3.68448091,77.599998,69.5125750700815,79.83902265055,,52.5962139645468,,,98.97793277,96.75388237,84.81005803
89,100,,,,,7.18958139,95,90.1093631353916,75.3495057807649,7.46,71.4435870856347,,,93.58921377,97.2285182,
90,100,,,,,16.25333214,100,82.2379436332411,83.0890424221381,2.83,67.5963618881463,,,99.35588121,99.78386084,
91,12.7457284927368,,,,,5.0343523,0.5,97.2043463343015,,,82.4275477961125,,,42.31134542,15.96318739,18.93428935
92,100,,,,,10.73320484,100,78.6867941894313,74.089062024806,2.62,57.8089690631528,,,99.22922139,99.25507123,
93,99.96,,,,,7.53802347,97,62.9934841395691,,1.5,50.2982160891756,,,96.80698708,88.43143149,
94,99,,,,,5.72277403,84.599998,77.729169678166,90.4262079109407,1,65.4119737803623,1424600000,787100000,98.02544354,88.91148404,89.75249473
95,37.6,,,,,4.11143351,0.89999998,94.7913248981309,,,78.4197741520376,,,74.39951222,37.14408722,16.32036872
96,7.7,,,,,4.52395439,3,78.4652367176398,,,73.3201489172073,,,44.39909697,11.01336536,20.89949828
97,99.6,,,,,3.66788888,77.800003,68.4658543542101,,,51.3447030883008,,,99.25917058,97.10370657,84.83642515
98,100,51.4221630618031,70.3083125462387,36.6281938674052,,7.77609348,95.099998,86.6779412474655,,,67.7537937304882,,,93.65690669,97.39925366,
99,100,,,,,16.52407265,100,81.5452017787173,82.4278282452692,2.8,67.2402341084589,,,99.44715776,99.7655241,
100,13.4986705780029,,,,,5.44400311,0.5,98.4235092222399,,,84.0154006043369,,,41.2766431,15.58824143,19.42195104
101,100,,,,,11.02296066,100,79.5323502505266,,2.6,58.4843100556742,,,99.22739547,99.19947682,
102,99.95,,,,,8.57090187,96.900002,62.7075222954805,,1.7,49.3851704811971,,235000000,96.94934902,89.03493135,
103,99.5,13.6015261978231,39.571345262893,29.1858583669917,,5.55345869,84.699997,77.5326339895303,,1,65.5222209411626,,422700000,98.45286453,89.62944687,89.77550185
104,38.8670539855957,,,,,3.77377391,0.89999998,92.9148216746682,,,76.6742200804508,,,76.04238647,38.7586803,16.46296063
